name,time,Bat_Ahr,Bat_Watts_in,DC_A,DC_V,SOC,heat,interval,kWhr,local_dt,old_plug,parm,watts
power,2023-02-07T04:48:31Z,,,,,,,,,2023-02-06T23:48:31,OFF,,
power,2023-02-07T04:49:55Z,,,,,,,,107.74,2023-02-06T23:49:55,,lamp_pwr,0
power,2023-02-07T04:49:56Z,,,,,,OFF,,,2023-02-06T23:49:56,,,
power,2023-02-07T04:53:31Z,,,,,,,,,2023-02-06T23:53:31,OFF,,
power,2023-02-07T04:54:55Z,,,,,,,,107.74,2023-02-06T23:54:55,,lamp_pwr,0
power,2023-02-07T04:54:56Z,,,,,,OFF,,,2023-02-06T23:54:56,,,
power,2023-02-07T04:58:31Z,,,,,,,,,2023-02-06T23:58:31,OFF,,
power,2023-02-07T04:59:54Z,,,,,,,,107.74,2023-02-06T23:59:54,,lamp_pwr,0
power,2023-02-07T04:59:56Z,,,,,,OFF,,,2023-02-06T23:59:56,,,
power,2023-02-07T05:03:31Z,,,,,,,,,2023-02-07T00:03:31,OFF,,
power,2023-02-07T05:04:54Z,,,,,,,,107.74,2023-02-07T00:04:54,,lamp_pwr,0
power,2023-02-07T05:04:56Z,,,,,,OFF,,,2023-02-07T00:04:56,,,
power,2023-02-07T05:08:31Z,,,,,,,,,2023-02-07T00:08:31,OFF,,
power,2023-02-07T05:09:54Z,,,,,,,,107.74,2023-02-07T00:09:54,,lamp_pwr,0
power,2023-02-07T05:09:56Z,,,,,,OFF,,,2023-02-07T00:09:56,,,
power,2023-02-07T05:13:31Z,,,,,,,,,2023-02-07T00:13:31,OFF,,
power,2023-02-07T05:14:55Z,,,,,,,,107.74,2023-02-07T00:14:55,,lamp_pwr,0
power,2023-02-07T05:14:56Z,,,,,,OFF,,,2023-02-07T00:14:56,,,
power,2023-02-07T05:17:21Z,,,,,,ON,,,2023-02-07T00:17:21,,,
power,2023-02-07T05:18:31Z,,,,,,,,,2023-02-07T00:18:31,OFF,,
power,2023-02-07T05:19:54Z,,,,,,,,107.74,2023-02-07T00:19:54,,lamp_pwr,0
power,2023-02-07T05:19:56Z,,,,,,ON,,,2023-02-07T00:19:56,,,
power,2023-02-07T05:23:31Z,,,,,,,,,2023-02-07T00:23:31,OFF,,
power,2023-02-07T05:24:55Z,,,,,,,,107.74,2023-02-07T00:24:55,,lamp_pwr,0
power,2023-02-07T05:24:56Z,,,,,,ON,,,2023-02-07T00:24:56,,,
power,2023-02-07T05:28:31Z,,,,,,,,,2023-02-07T00:28:31,OFF,,
power,2023-02-07T05:29:54Z,,,,,,,,107.74,2023-02-07T00:29:54,,lamp_pwr,0
power,2023-02-07T05:29:56Z,,,,,,ON,,,2023-02-07T00:29:56,,,
power,2023-02-07T05:33:31Z,,,,,,,,,2023-02-07T00:33:31,OFF,,
power,2023-02-07T05:34:54Z,,,,,,,,107.74,2023-02-07T00:34:54,,lamp_pwr,0
power,2023-02-07T05:34:56Z,,,,,,ON,,,2023-02-07T00:34:56,,,
power,2023-02-07T05:38:31Z,,,,,,,,,2023-02-07T00:38:31,OFF,,
power,2023-02-07T05:39:54Z,,,,,,,,107.74,2023-02-07T00:39:54,,lamp_pwr,0
power,2023-02-07T05:39:56Z,,,,,,ON,,,2023-02-07T00:39:56,,,
power,2023-02-07T05:43:31Z,,,,,,,,,2023-02-07T00:43:31,OFF,,
power,2023-02-07T05:44:54Z,,,,,,,,107.74,2023-02-07T00:44:54,,lamp_pwr,0
power,2023-02-07T05:44:56Z,,,,,,ON,,,2023-02-07T00:44:56,,,
power,2023-02-07T05:48:31Z,,,,,,,,,2023-02-07T00:48:31,OFF,,
power,2023-02-07T05:49:54Z,,,,,,,,107.74,2023-02-07T00:49:54,,lamp_pwr,0
power,2023-02-07T05:49:56Z,,,,,,ON,,,2023-02-07T00:49:56,,,
power,2023-02-07T05:53:31Z,,,,,,,,,2023-02-07T00:53:31,OFF,,
power,2023-02-07T05:54:54Z,,,,,,,,107.74,2023-02-07T00:54:54,,lamp_pwr,0
power,2023-02-07T05:54:56Z,,,,,,ON,,,2023-02-07T00:54:56,,,
power,2023-02-07T05:58:31Z,,,,,,,,,2023-02-07T00:58:31,OFF,,
power,2023-02-07T05:59:54Z,,,,,,,,107.74,2023-02-07T00:59:54,,lamp_pwr,0
power,2023-02-07T05:59:56Z,,,,,,ON,,,2023-02-07T00:59:56,,,
power,2023-02-07T06:00:11Z,,,,,,,,,2023-02-07T01:00:11,ON,,
power,2023-02-07T06:03:31Z,,,,,,,,,2023-02-07T01:03:31,ON,,
power,2023-02-07T06:03:33Z,,,,,,,,,2023-02-07T01:03:33,ON,,
power,2023-02-07T06:04:54Z,,,,,,,,107.74,2023-02-07T01:04:54,,lamp_pwr,0
power,2023-02-07T06:04:56Z,,,,,,ON,,,2023-02-07T01:04:56,,,
power,2023-02-07T06:08:31Z,,,,,,,,,2023-02-07T01:08:31,ON,,
power,2023-02-07T06:09:55Z,,,,,,,,107.74,2023-02-07T01:09:55,,lamp_pwr,0
power,2023-02-07T06:09:56Z,,,,,,ON,,,2023-02-07T01:09:56,,,
power,2023-02-07T06:13:31Z,,,,,,,,,2023-02-07T01:13:31,ON,,
power,2023-02-07T06:14:55Z,,,,,,,,107.74,2023-02-07T01:14:55,,lamp_pwr,0
power,2023-02-07T06:14:56Z,,,,,,ON,,,2023-02-07T01:14:56,,,
power,2023-02-07T06:17:21Z,,,,,,OFF,,,2023-02-07T01:17:21,,,
power,2023-02-07T06:18:31Z,,,,,,,,,2023-02-07T01:18:31,ON,,
power,2023-02-07T06:19:55Z,,,,,,,,107.74,2023-02-07T01:19:55,,lamp_pwr,0
power,2023-02-07T06:19:56Z,,,,,,OFF,,,2023-02-07T01:19:56,,,
power,2023-02-07T06:23:31Z,,,,,,,,,2023-02-07T01:23:31,ON,,
power,2023-02-07T06:24:54Z,,,,,,,,107.74,2023-02-07T01:24:54,,lamp_pwr,0
power,2023-02-07T06:24:56Z,,,,,,OFF,,,2023-02-07T01:24:56,,,
power,2023-02-07T06:28:30Z,,,,,,,,,2023-02-07T01:28:30,ON,,
power,2023-02-07T06:29:54Z,,,,,,,,107.74,2023-02-07T01:29:54,,lamp_pwr,0
power,2023-02-07T06:29:55Z,,,,,,OFF,,,2023-02-07T01:29:55,,,
power,2023-02-07T06:33:30Z,,,,,,,,,2023-02-07T01:33:30,ON,,
power,2023-02-07T06:34:54Z,,,,,,,,107.74,2023-02-07T01:34:54,,lamp_pwr,0
power,2023-02-07T06:34:55Z,,,,,,OFF,,,2023-02-07T01:34:55,,,
power,2023-02-07T06:38:30Z,,,,,,,,,2023-02-07T01:38:30,ON,,
power,2023-02-07T06:39:55Z,,,,,,,,107.74,2023-02-07T01:39:55,,lamp_pwr,0
power,2023-02-07T06:39:55Z,,,,,,OFF,,,2023-02-07T01:39:55,,,
power,2023-02-07T06:43:30Z,,,,,,,,,2023-02-07T01:43:30,ON,,
power,2023-02-07T06:44:55Z,,,,,,,,107.74,2023-02-07T01:44:55,,lamp_pwr,0
power,2023-02-07T06:44:55Z,,,,,,OFF,,,2023-02-07T01:44:55,,,
power,2023-02-07T06:48:30Z,,,,,,,,,2023-02-07T01:48:30,ON,,
power,2023-02-07T06:49:54Z,,,,,,,,107.74,2023-02-07T01:49:54,,lamp_pwr,0
power,2023-02-07T06:49:55Z,,,,,,OFF,,,2023-02-07T01:49:55,,,
power,2023-02-07T06:53:30Z,,,,,,,,,2023-02-07T01:53:30,ON,,
power,2023-02-07T06:54:54Z,,,,,,,,107.74,2023-02-07T01:54:54,,lamp_pwr,0
power,2023-02-07T06:54:55Z,,,,,,OFF,,,2023-02-07T01:54:55,,,
power,2023-02-07T06:57:56Z,,,,,,,,,2023-02-07T01:57:56,OFF,,
power,2023-02-07T06:58:30Z,,,,,,,,,2023-02-07T01:58:30,OFF,,
power,2023-02-07T06:59:54Z,,,,,,,,107.74,2023-02-07T01:59:54,,lamp_pwr,0
power,2023-02-07T06:59:55Z,,,,,,OFF,,,2023-02-07T01:59:55,,,
power,2023-02-07T07:03:30Z,,,,,,,,,2023-02-07T02:03:30,OFF,,
power,2023-02-07T07:04:55Z,,,,,,,,107.74,2023-02-07T02:04:55,,lamp_pwr,0
power,2023-02-07T07:04:55Z,,,,,,OFF,,,2023-02-07T02:04:55,,,
power,2023-02-07T07:08:30Z,,,,,,,,,2023-02-07T02:08:30,OFF,,
power,2023-02-07T07:09:55Z,,,,,,,,107.74,2023-02-07T02:09:55,,lamp_pwr,0
power,2023-02-07T07:09:55Z,,,,,,OFF,,,2023-02-07T02:09:55,,,
power,2023-02-07T07:13:30Z,,,,,,,,,2023-02-07T02:13:30,OFF,,
power,2023-02-07T07:14:54Z,,,,,,,,107.74,2023-02-07T02:14:54,,lamp_pwr,0
power,2023-02-07T07:14:55Z,,,,,,OFF,,,2023-02-07T02:14:55,,,
power,2023-02-07T07:18:30Z,,,,,,,,,2023-02-07T02:18:30,OFF,,
power,2023-02-07T07:19:54Z,,,,,,,,107.74,2023-02-07T02:19:54,,lamp_pwr,0
power,2023-02-07T07:19:55Z,,,,,,OFF,,,2023-02-07T02:19:55,,,
power,2023-02-07T07:22:43Z,,,,,,ON,,,2023-02-07T02:22:43,,,
power,2023-02-07T07:23:30Z,,,,,,,,,2023-02-07T02:23:30,OFF,,
power,2023-02-07T07:24:54Z,,,,,,,,107.74,2023-02-07T02:24:54,,lamp_pwr,0
power,2023-02-07T07:24:55Z,,,,,,ON,,,2023-02-07T02:24:55,,,
power,2023-02-07T07:28:30Z,,,,,,,,,2023-02-07T02:28:30,OFF,,
power,2023-02-07T07:29:54Z,,,,,,,,107.74,2023-02-07T02:29:54,,lamp_pwr,0
power,2023-02-07T07:29:55Z,,,,,,ON,,,2023-02-07T02:29:55,,,
power,2023-02-07T07:33:30Z,,,,,,,,,2023-02-07T02:33:30,OFF,,
power,2023-02-07T07:34:54Z,,,,,,,,107.74,2023-02-07T02:34:54,,lamp_pwr,0
power,2023-02-07T07:34:55Z,,,,,,ON,,,2023-02-07T02:34:55,,,
power,2023-02-07T07:38:30Z,,,,,,,,,2023-02-07T02:38:30,OFF,,
power,2023-02-07T07:39:55Z,,,,,,,,107.74,2023-02-07T02:39:55,,lamp_pwr,0
power,2023-02-07T07:39:55Z,,,,,,ON,,,2023-02-07T02:39:55,,,
power,2023-02-07T07:43:30Z,,,,,,,,,2023-02-07T02:43:30,OFF,,
power,2023-02-07T07:44:54Z,,,,,,,,107.74,2023-02-07T02:44:54,,lamp_pwr,0
power,2023-02-07T07:44:55Z,,,,,,ON,,,2023-02-07T02:44:55,,,
power,2023-02-07T07:48:30Z,,,,,,,,,2023-02-07T02:48:30,OFF,,
power,2023-02-07T07:49:54Z,,,,,,,,107.74,2023-02-07T02:49:54,,lamp_pwr,0
power,2023-02-07T07:49:55Z,,,,,,ON,,,2023-02-07T02:49:55,,,
power,2023-02-07T07:53:30Z,,,,,,,,,2023-02-07T02:53:30,OFF,,
power,2023-02-07T07:54:54Z,,,,,,,,107.74,2023-02-07T02:54:54,,lamp_pwr,0
power,2023-02-07T07:54:55Z,,,,,,ON,,,2023-02-07T02:54:55,,,
power,2023-02-07T07:58:30Z,,,,,,,,,2023-02-07T02:58:30,OFF,,
power,2023-02-07T07:59:55Z,,,,,,,,107.74,2023-02-07T02:59:55,,lamp_pwr,0
power,2023-02-07T07:59:55Z,,,,,,ON,,,2023-02-07T02:59:55,,,
power,2023-02-07T08:00:54Z,,,,,,,,,2023-02-07T03:00:54,ON,,
power,2023-02-07T08:03:30Z,,,,,,,,,2023-02-07T03:03:30,ON,,
power,2023-02-07T08:04:55Z,,,,,,,,107.74,2023-02-07T03:04:55,,lamp_pwr,0
power,2023-02-07T08:04:55Z,,,,,,ON,,,2023-02-07T03:04:55,,,
power,2023-02-07T08:08:30Z,,,,,,,,,2023-02-07T03:08:30,ON,,
power,2023-02-07T08:09:54Z,,,,,,,,107.74,2023-02-07T03:09:54,,lamp_pwr,0
power,2023-02-07T08:09:55Z,,,,,,ON,,,2023-02-07T03:09:55,,,
power,2023-02-07T08:13:30Z,,,,,,,,,2023-02-07T03:13:30,ON,,
power,2023-02-07T08:14:54Z,,,,,,,,107.74,2023-02-07T03:14:54,,lamp_pwr,0
power,2023-02-07T08:14:55Z,,,,,,ON,,,2023-02-07T03:14:55,,,
power,2023-02-07T08:18:30Z,,,,,,,,,2023-02-07T03:18:30,ON,,
power,2023-02-07T08:19:55Z,,,,,,,,107.74,2023-02-07T03:19:55,,lamp_pwr,0
power,2023-02-07T08:19:55Z,,,,,,ON,,,2023-02-07T03:19:55,,,
power,2023-02-07T08:22:43Z,,,,,,OFF,,,2023-02-07T03:22:43,,,
power,2023-02-07T08:23:30Z,,,,,,,,,2023-02-07T03:23:30,ON,,
power,2023-02-07T08:24:54Z,,,,,,,,107.74,2023-02-07T03:24:54,,lamp_pwr,0
power,2023-02-07T08:24:55Z,,,,,,OFF,,,2023-02-07T03:24:55,,,
power,2023-02-07T08:28:30Z,,,,,,,,,2023-02-07T03:28:30,ON,,
power,2023-02-07T08:29:55Z,,,,,,,,107.74,2023-02-07T03:29:55,,lamp_pwr,0
power,2023-02-07T08:29:55Z,,,,,,OFF,,,2023-02-07T03:29:55,,,
power,2023-02-07T08:33:30Z,,,,,,,,,2023-02-07T03:33:30,ON,,
power,2023-02-07T08:34:54Z,,,,,,,,107.74,2023-02-07T03:34:54,,lamp_pwr,0
power,2023-02-07T08:34:55Z,,,,,,OFF,,,2023-02-07T03:34:55,,,
power,2023-02-07T08:38:30Z,,,,,,,,,2023-02-07T03:38:30,ON,,
power,2023-02-07T08:39:54Z,,,,,,,,107.74,2023-02-07T03:39:54,,lamp_pwr,0
power,2023-02-07T08:39:55Z,,,,,,OFF,,,2023-02-07T03:39:55,,,
power,2023-02-07T08:43:30Z,,,,,,,,,2023-02-07T03:43:30,ON,,
power,2023-02-07T08:44:54Z,,,,,,,,107.74,2023-02-07T03:44:54,,lamp_pwr,0
power,2023-02-07T08:44:55Z,,,,,,OFF,,,2023-02-07T03:44:55,,,
power,2023-02-07T08:48:30Z,,,,,,,,,2023-02-07T03:48:30,ON,,
power,2023-02-07T08:49:55Z,,,,,,,,107.74,2023-02-07T03:49:55,,lamp_pwr,0
power,2023-02-07T08:49:55Z,,,,,,OFF,,,2023-02-07T03:49:55,,,
power,2023-02-07T08:53:30Z,,,,,,,,,2023-02-07T03:53:30,ON,,
power,2023-02-07T08:54:55Z,,,,,,,,107.74,2023-02-07T03:54:55,,lamp_pwr,0
power,2023-02-07T08:54:55Z,,,,,,OFF,,,2023-02-07T03:54:55,,,
power,2023-02-07T08:58:30Z,,,,,,,,,2023-02-07T03:58:30,ON,,
power,2023-02-07T08:59:54Z,,,,,,,,107.74,2023-02-07T03:59:54,,lamp_pwr,0
power,2023-02-07T08:59:55Z,,,,,,OFF,,,2023-02-07T03:59:55,,,
power,2023-02-07T09:03:30Z,,,,,,,,,2023-02-07T04:03:30,ON,,
power,2023-02-07T09:04:43Z,,,,,,,,,2023-02-07T04:04:43,OFF,,
power,2023-02-07T09:04:54Z,,,,,,,,107.74,2023-02-07T04:04:54,,lamp_pwr,0
power,2023-02-07T09:04:55Z,,,,,,OFF,,,2023-02-07T04:04:55,,,
power,2023-02-07T09:08:30Z,,,,,,,,,2023-02-07T04:08:30,OFF,,
power,2023-02-07T09:09:54Z,,,,,,,,107.74,2023-02-07T04:09:54,,lamp_pwr,0
power,2023-02-07T09:09:55Z,,,,,,OFF,,,2023-02-07T04:09:55,,,
power,2023-02-07T09:13:30Z,,,,,,,,,2023-02-07T04:13:30,OFF,,
power,2023-02-07T09:14:54Z,,,,,,,,107.74,2023-02-07T04:14:54,,lamp_pwr,0
power,2023-02-07T09:14:55Z,,,,,,OFF,,,2023-02-07T04:14:55,,,
power,2023-02-07T09:18:30Z,,,,,,,,,2023-02-07T04:18:30,OFF,,
power,2023-02-07T09:19:54Z,,,,,,,,107.74,2023-02-07T04:19:54,,lamp_pwr,0
power,2023-02-07T09:19:55Z,,,,,,OFF,,,2023-02-07T04:19:55,,,
power,2023-02-07T09:23:30Z,,,,,,,,,2023-02-07T04:23:30,OFF,,
power,2023-02-07T09:24:54Z,,,,,,,,107.74,2023-02-07T04:24:54,,lamp_pwr,0
power,2023-02-07T09:24:55Z,,,,,,OFF,,,2023-02-07T04:24:55,,,
power,2023-02-07T09:25:06Z,,,,,,ON,,,2023-02-07T04:25:06,,,
power,2023-02-07T09:28:30Z,,,,,,,,,2023-02-07T04:28:30,OFF,,
power,2023-02-07T09:29:55Z,,,,,,,,107.74,2023-02-07T04:29:55,,lamp_pwr,0
power,2023-02-07T09:29:55Z,,,,,,ON,,,2023-02-07T04:29:55,,,
power,2023-02-07T09:33:30Z,,,,,,,,,2023-02-07T04:33:30,OFF,,
power,2023-02-07T09:34:55Z,,,,,,,,107.74,2023-02-07T04:34:55,,lamp_pwr,0
power,2023-02-07T09:34:55Z,,,,,,ON,,,2023-02-07T04:34:55,,,
power,2023-02-07T09:38:30Z,,,,,,,,,2023-02-07T04:38:30,OFF,,
power,2023-02-07T09:39:54Z,,,,,,,,107.74,2023-02-07T04:39:54,,lamp_pwr,0
power,2023-02-07T09:39:55Z,,,,,,ON,,,2023-02-07T04:39:55,,,
power,2023-02-07T09:43:30Z,,,,,,,,,2023-02-07T04:43:30,OFF,,
power,2023-02-07T09:44:55Z,,,,,,,,107.74,2023-02-07T04:44:55,,lamp_pwr,0
power,2023-02-07T09:44:55Z,,,,,,ON,,,2023-02-07T04:44:55,,,
power,2023-02-07T09:48:30Z,,,,,,,,,2023-02-07T04:48:30,OFF,,
power,2023-02-07T09:49:54Z,,,,,,,,107.74,2023-02-07T04:49:54,,lamp_pwr,0
power,2023-02-07T09:49:55Z,,,,,,ON,,,2023-02-07T04:49:55,,,
power,2023-02-07T09:53:30Z,,,,,,,,,2023-02-07T04:53:30,OFF,,
power,2023-02-07T09:54:55Z,,,,,,,,107.74,2023-02-07T04:54:55,,lamp_pwr,0
power,2023-02-07T09:54:55Z,,,,,,ON,,,2023-02-07T04:54:55,,,
power,2023-02-07T09:58:30Z,,,,,,,,,2023-02-07T04:58:30,OFF,,
power,2023-02-07T09:59:55Z,,,,,,,,107.74,2023-02-07T04:59:55,,lamp_pwr,0
power,2023-02-07T09:59:55Z,,,,,,ON,,,2023-02-07T04:59:55,,,
power,2023-02-07T10:02:01Z,,,,,,,,,2023-02-07T05:02:01,ON,,
power,2023-02-07T10:03:30Z,,,,,,,,,2023-02-07T05:03:30,ON,,
power,2023-02-07T10:04:54Z,,,,,,,,107.74,2023-02-07T05:04:54,,lamp_pwr,0
power,2023-02-07T10:04:55Z,,,,,,ON,,,2023-02-07T05:04:55,,,
power,2023-02-07T10:08:30Z,,,,,,,,,2023-02-07T05:08:30,ON,,
power,2023-02-07T10:09:54Z,,,,,,,,107.74,2023-02-07T05:09:54,,lamp_pwr,0
power,2023-02-07T10:09:55Z,,,,,,ON,,,2023-02-07T05:09:55,,,
power,2023-02-07T10:13:30Z,,,,,,,,,2023-02-07T05:13:30,ON,,
power,2023-02-07T10:14:55Z,,,,,,,,107.74,2023-02-07T05:14:55,,lamp_pwr,0
power,2023-02-07T10:14:55Z,,,,,,ON,,,2023-02-07T05:14:55,,,
power,2023-02-07T10:18:30Z,,,,,,,,,2023-02-07T05:18:30,ON,,
power,2023-02-07T10:19:54Z,,,,,,,,107.74,2023-02-07T05:19:54,,lamp_pwr,0
power,2023-02-07T10:19:55Z,,,,,,ON,,,2023-02-07T05:19:55,,,
power,2023-02-07T10:23:30Z,,,,,,,,,2023-02-07T05:23:30,ON,,
power,2023-02-07T10:24:55Z,,,,,,,,107.74,2023-02-07T05:24:55,,lamp_pwr,0
power,2023-02-07T10:24:55Z,,,,,,ON,,,2023-02-07T05:24:55,,,
power,2023-02-07T10:25:06Z,,,,,,OFF,,,2023-02-07T05:25:06,,,
power,2023-02-07T10:28:30Z,,,,,,,,,2023-02-07T05:28:30,ON,,
power,2023-02-07T10:29:55Z,,,,,,,,107.74,2023-02-07T05:29:55,,lamp_pwr,0
power,2023-02-07T10:29:55Z,,,,,,OFF,,,2023-02-07T05:29:55,,,
power,2023-02-07T10:33:30Z,,,,,,,,,2023-02-07T05:33:30,ON,,
power,2023-02-07T10:34:54Z,,,,,,,,107.74,2023-02-07T05:34:54,,lamp_pwr,0
power,2023-02-07T10:34:55Z,,,,,,OFF,,,2023-02-07T05:34:55,,,
power,2023-02-07T10:38:30Z,,,,,,,,,2023-02-07T05:38:30,ON,,
power,2023-02-07T10:39:54Z,,,,,,,,107.74,2023-02-07T05:39:54,,lamp_pwr,0
power,2023-02-07T10:39:55Z,,,,,,OFF,,,2023-02-07T05:39:55,,,
power,2023-02-07T10:43:30Z,,,,,,,,,2023-02-07T05:43:30,ON,,
power,2023-02-07T10:44:55Z,,,,,,,,107.74,2023-02-07T05:44:55,,lamp_pwr,0
power,2023-02-07T10:44:55Z,,,,,,OFF,,,2023-02-07T05:44:55,,,
power,2023-02-07T10:48:30Z,,,,,,,,,2023-02-07T05:48:30,ON,,
power,2023-02-07T10:49:54Z,,,,,,,,107.74,2023-02-07T05:49:54,,lamp_pwr,0
power,2023-02-07T10:49:55Z,,,,,,OFF,,,2023-02-07T05:49:55,,,
power,2023-02-07T10:53:30Z,,,,,,,,,2023-02-07T05:53:30,ON,,
power,2023-02-07T10:54:55Z,,,,,,,,107.74,2023-02-07T05:54:55,,lamp_pwr,0
power,2023-02-07T10:54:55Z,,,,,,OFF,,,2023-02-07T05:54:55,,,
power,2023-02-07T10:58:30Z,,,,,,,,,2023-02-07T05:58:30,ON,,
power,2023-02-07T10:59:54Z,,,,,,,,107.74,2023-02-07T05:59:54,,lamp_pwr,0
power,2023-02-07T10:59:55Z,,,,,,OFF,,,2023-02-07T05:59:55,,,
power,2023-02-07T11:03:30Z,,,,,,,,,2023-02-07T06:03:30,ON,,
power,2023-02-07T11:04:54Z,,,,,,,,107.74,2023-02-07T06:04:54,,lamp_pwr,0
power,2023-02-07T11:04:55Z,,,,,,OFF,,,2023-02-07T06:04:55,,,
power,2023-02-07T11:08:30Z,,,,,,,,,2023-02-07T06:08:30,ON,,
power,2023-02-07T11:09:55Z,,,,,,,,107.74,2023-02-07T06:09:55,,lamp_pwr,0
power,2023-02-07T11:09:55Z,,,,,,OFF,,,2023-02-07T06:09:55,,,
power,2023-02-07T11:12:18Z,,,,,,,,,2023-02-07T06:12:18,OFF,,
power,2023-02-07T11:13:30Z,,,,,,,,,2023-02-07T06:13:30,OFF,,
power,2023-02-07T11:14:54Z,,,,,,,,107.74,2023-02-07T06:14:54,,lamp_pwr,0
power,2023-02-07T11:14:55Z,,,,,,OFF,,,2023-02-07T06:14:55,,,
power,2023-02-07T11:18:30Z,,,,,,,,,2023-02-07T06:18:30,OFF,,
power,2023-02-07T11:19:54Z,,,,,,,,107.74,2023-02-07T06:19:54,,lamp_pwr,0
power,2023-02-07T11:19:55Z,,,,,,OFF,,,2023-02-07T06:19:55,,,
power,2023-02-07T11:23:30Z,,,,,,,,,2023-02-07T06:23:30,OFF,,
power,2023-02-07T11:24:54Z,,,,,,,,107.74,2023-02-07T06:24:54,,lamp_pwr,0
power,2023-02-07T11:24:55Z,,,,,,OFF,,,2023-02-07T06:24:55,,,
power,2023-02-07T11:28:30Z,,,,,,,,,2023-02-07T06:28:30,OFF,,
power,2023-02-07T11:29:30Z,,,,,,ON,,,2023-02-07T06:29:30,,,
power,2023-02-07T11:29:54Z,,,,,,,,107.74,2023-02-07T06:29:54,,lamp_pwr,0
power,2023-02-07T11:29:55Z,,,,,,ON,,,2023-02-07T06:29:55,,,
power,2023-02-07T11:33:30Z,,,,,,,,,2023-02-07T06:33:30,OFF,,
power,2023-02-07T11:34:54Z,,,,,,,,107.74,2023-02-07T06:34:54,,lamp_pwr,0
power,2023-02-07T11:34:55Z,,,,,,ON,,,2023-02-07T06:34:55,,,
power,2023-02-07T11:38:30Z,,,,,,,,,2023-02-07T06:38:30,OFF,,
power,2023-02-07T11:39:55Z,,,,,,,,107.74,2023-02-07T06:39:55,,lamp_pwr,0
power,2023-02-07T11:39:55Z,,,,,,ON,,,2023-02-07T06:39:55,,,
power,2023-02-07T11:43:30Z,,,,,,,,,2023-02-07T06:43:30,OFF,,
power,2023-02-07T11:44:54Z,,,,,,,,107.74,2023-02-07T06:44:54,,lamp_pwr,0
power,2023-02-07T11:44:55Z,,,,,,ON,,,2023-02-07T06:44:55,,,
power,2023-02-07T11:48:30Z,,,,,,,,,2023-02-07T06:48:30,OFF,,
power,2023-02-07T11:49:54Z,,,,,,,,107.74,2023-02-07T06:49:54,,lamp_pwr,0
power,2023-02-07T11:49:55Z,,,,,,ON,,,2023-02-07T06:49:55,,,
power,2023-02-07T11:53:30Z,,,,,,,,,2023-02-07T06:53:30,OFF,,
power,2023-02-07T11:54:54Z,,,,,,,,107.74,2023-02-07T06:54:54,,lamp_pwr,0
power,2023-02-07T11:54:55Z,,,,,,ON,,,2023-02-07T06:54:55,,,
power,2023-02-07T11:58:30Z,,,,,,,,,2023-02-07T06:58:30,OFF,,
power,2023-02-07T11:59:49Z,,,,,,,,,2023-02-07T06:59:49,ON,,
power,2023-02-07T11:59:55Z,,,,,,,,107.74,2023-02-07T06:59:55,,lamp_pwr,0
power,2023-02-07T11:59:55Z,,,,,,ON,,,2023-02-07T06:59:55,,,
power,2023-02-07T12:03:30Z,,,,,,,,,2023-02-07T07:03:30,ON,,
power,2023-02-07T12:03:42Z,,,,,,,,,2023-02-07T07:03:42,ON,,
power,2023-02-07T12:04:55Z,,,,,,,,107.74,2023-02-07T07:04:55,,lamp_pwr,0
power,2023-02-07T12:04:55Z,,,,,,ON,,,2023-02-07T07:04:55,,,
power,2023-02-07T12:08:30Z,,,,,,,,,2023-02-07T07:08:30,ON,,
power,2023-02-07T12:09:55Z,,,,,,,,107.74,2023-02-07T07:09:55,,lamp_pwr,0
power,2023-02-07T12:09:55Z,,,,,,ON,,,2023-02-07T07:09:55,,,
power,2023-02-07T12:13:30Z,,,,,,,,,2023-02-07T07:13:30,ON,,
power,2023-02-07T12:14:54Z,,,,,,,,107.74,2023-02-07T07:14:54,,lamp_pwr,0
power,2023-02-07T12:14:55Z,,,,,,ON,,,2023-02-07T07:14:55,,,
power,2023-02-07T12:18:30Z,,,,,,,,,2023-02-07T07:18:30,ON,,
power,2023-02-07T12:19:54Z,,,,,,,,107.74,2023-02-07T07:19:54,,lamp_pwr,0
power,2023-02-07T12:19:55Z,,,,,,ON,,,2023-02-07T07:19:55,,,
power,2023-02-07T12:23:30Z,,,,,,,,,2023-02-07T07:23:30,ON,,
power,2023-02-07T12:24:54Z,,,,,,,,107.74,2023-02-07T07:24:54,,lamp_pwr,0
power,2023-02-07T12:24:55Z,,,,,,ON,,,2023-02-07T07:24:55,,,
power,2023-02-07T12:28:30Z,,,,,,,,,2023-02-07T07:28:30,ON,,
power,2023-02-07T12:29:30Z,,,,,,OFF,,,2023-02-07T07:29:30,,,
power,2023-02-07T12:29:54Z,,,,,,,,107.74,2023-02-07T07:29:54,,lamp_pwr,0
power,2023-02-07T12:29:55Z,,,,,,OFF,,,2023-02-07T07:29:55,,,
power,2023-02-07T12:33:30Z,,,,,,,,,2023-02-07T07:33:30,ON,,
power,2023-02-07T12:34:54Z,,,,,,,,107.74,2023-02-07T07:34:54,,lamp_pwr,0
power,2023-02-07T12:34:55Z,,,,,,OFF,,,2023-02-07T07:34:55,,,
power,2023-02-07T12:38:30Z,,,,,,,,,2023-02-07T07:38:30,ON,,
power,2023-02-07T12:39:54Z,,,,,,,,107.74,2023-02-07T07:39:54,,lamp_pwr,0
