name,time,heat,kWhr,local_dt,old_plug,parm,watts
power,2023-02-02T21:46:39Z,OFF,,2023-02-02T16:46:39,,,
power,2023-02-02T21:48:28Z,,,2023-02-02T16:48:28,ON,,
power,2023-02-02T21:49:53Z,,107.738,2023-02-02T16:49:53,,lamp_pwr,0
power,2023-02-02T21:49:55Z,OFF,,2023-02-02T16:49:55,,,
power,2023-02-02T21:53:28Z,,,2023-02-02T16:53:28,ON,,
power,2023-02-02T21:54:53Z,,107.738,2023-02-02T16:54:53,,lamp_pwr,0
power,2023-02-02T21:54:55Z,OFF,,2023-02-02T16:54:55,,,
power,2023-02-02T21:58:28Z,,,2023-02-02T16:58:28,ON,,
power,2023-02-02T21:59:53Z,,107.738,2023-02-02T16:59:53,,lamp_pwr,0
power,2023-02-02T21:59:55Z,OFF,,2023-02-02T16:59:55,,,
power,2023-02-02T22:03:26Z,,,2023-02-02T17:03:26,OFF,,
power,2023-02-02T22:03:28Z,,,2023-02-02T17:03:28,OFF,,
power,2023-02-02T22:03:48Z,,,2023-02-02T17:03:48,OFF,,
power,2023-02-02T22:04:53Z,,107.738,2023-02-02T17:04:53,,lamp_pwr,0
power,2023-02-02T22:04:55Z,OFF,,2023-02-02T17:04:55,,,
power,2023-02-02T22:08:28Z,,,2023-02-02T17:08:28,OFF,,
power,2023-02-02T22:09:53Z,,107.738,2023-02-02T17:09:53,,lamp_pwr,0
power,2023-02-02T22:09:55Z,OFF,,2023-02-02T17:09:55,,,
power,2023-02-02T22:13:28Z,,,2023-02-02T17:13:28,OFF,,
power,2023-02-02T22:14:54Z,,107.738,2023-02-02T17:14:54,,lamp_pwr,0
power,2023-02-02T22:14:55Z,OFF,,2023-02-02T17:14:55,,,
power,2023-02-02T22:18:28Z,,,2023-02-02T17:18:28,OFF,,
power,2023-02-02T22:19:53Z,,107.738,2023-02-02T17:19:53,,lamp_pwr,0
power,2023-02-02T22:19:55Z,OFF,,2023-02-02T17:19:55,,,
power,2023-02-02T22:23:28Z,,,2023-02-02T17:23:28,OFF,,
power,2023-02-02T22:24:53Z,,107.738,2023-02-02T17:24:53,,lamp_pwr,0
power,2023-02-02T22:24:55Z,OFF,,2023-02-02T17:24:55,,,
power,2023-02-02T22:28:28Z,,,2023-02-02T17:28:28,OFF,,
power,2023-02-02T22:29:54Z,,107.738,2023-02-02T17:29:54,,lamp_pwr,0
power,2023-02-02T22:29:55Z,OFF,,2023-02-02T17:29:55,,,
power,2023-02-02T22:33:28Z,,,2023-02-02T17:33:28,OFF,,
power,2023-02-02T22:34:53Z,,107.738,2023-02-02T17:34:53,,lamp_pwr,0
power,2023-02-02T22:34:55Z,OFF,,2023-02-02T17:34:55,,,
power,2023-02-02T22:38:28Z,,,2023-02-02T17:38:28,OFF,,
power,2023-02-02T22:39:53Z,,107.738,2023-02-02T17:39:53,,lamp_pwr,0
power,2023-02-02T22:39:55Z,OFF,,2023-02-02T17:39:55,,,
power,2023-02-02T22:43:28Z,,,2023-02-02T17:43:28,OFF,,
power,2023-02-02T22:44:54Z,,107.738,2023-02-02T17:44:54,,lamp_pwr,0
power,2023-02-02T22:44:55Z,OFF,,2023-02-02T17:44:55,,,
power,2023-02-02T22:48:28Z,,,2023-02-02T17:48:28,OFF,,
power,2023-02-02T22:49:50Z,ON,,2023-02-02T17:49:50,,,
power,2023-02-02T22:49:53Z,,107.738,2023-02-02T17:49:53,,lamp_pwr,0
power,2023-02-02T22:49:55Z,ON,,2023-02-02T17:49:55,,,
power,2023-02-02T22:53:28Z,,,2023-02-02T17:53:28,OFF,,
power,2023-02-02T22:54:53Z,,107.738,2023-02-02T17:54:53,,lamp_pwr,0
power,2023-02-02T22:54:55Z,ON,,2023-02-02T17:54:55,,,
power,2023-02-02T22:58:28Z,,,2023-02-02T17:58:28,OFF,,
power,2023-02-02T22:59:54Z,,107.738,2023-02-02T17:59:54,,lamp_pwr,0
power,2023-02-02T22:59:55Z,ON,,2023-02-02T17:59:55,,,
power,2023-02-02T23:03:28Z,,,2023-02-02T18:03:28,OFF,,
power,2023-02-02T23:04:53Z,,107.738,2023-02-02T18:04:53,,lamp_pwr,0
power,2023-02-02T23:04:55Z,ON,,2023-02-02T18:04:55,,,
power,2023-02-02T23:08:28Z,,,2023-02-02T18:08:28,OFF,,
power,2023-02-02T23:09:53Z,,107.738,2023-02-02T18:09:53,,lamp_pwr,0
power,2023-02-02T23:09:55Z,ON,,2023-02-02T18:09:55,,,
power,2023-02-02T23:13:28Z,,,2023-02-02T18:13:28,OFF,,
power,2023-02-02T23:14:53Z,,107.738,2023-02-02T18:14:53,,lamp_pwr,0
power,2023-02-02T23:14:55Z,ON,,2023-02-02T18:14:55,,,
power,2023-02-02T23:18:28Z,,,2023-02-02T18:18:28,OFF,,
power,2023-02-02T23:19:54Z,,107.738,2023-02-02T18:19:54,,lamp_pwr,0
power,2023-02-02T23:19:55Z,ON,,2023-02-02T18:19:55,,,
power,2023-02-02T23:23:28Z,,,2023-02-02T18:23:28,OFF,,
power,2023-02-02T23:24:53Z,,107.738,2023-02-02T18:24:53,,lamp_pwr,0
power,2023-02-02T23:24:55Z,ON,,2023-02-02T18:24:55,,,
power,2023-02-02T23:28:28Z,,,2023-02-02T18:28:28,OFF,,
power,2023-02-02T23:29:53Z,,107.738,2023-02-02T18:29:53,,lamp_pwr,0
power,2023-02-02T23:29:55Z,ON,,2023-02-02T18:29:55,,,
power,2023-02-02T23:33:28Z,,,2023-02-02T18:33:28,OFF,,
power,2023-02-02T23:34:53Z,,107.738,2023-02-02T18:34:53,,lamp_pwr,0
power,2023-02-02T23:34:55Z,ON,,2023-02-02T18:34:55,,,
power,2023-02-02T23:38:28Z,,,2023-02-02T18:38:28,OFF,,
power,2023-02-02T23:39:54Z,,107.738,2023-02-02T18:39:54,,lamp_pwr,0
power,2023-02-02T23:39:55Z,ON,,2023-02-02T18:39:55,,,
power,2023-02-02T23:43:28Z,,,2023-02-02T18:43:28,OFF,,
power,2023-02-02T23:44:54Z,,107.738,2023-02-02T18:44:54,,lamp_pwr,0
power,2023-02-02T23:44:55Z,ON,,2023-02-02T18:44:55,,,
power,2023-02-02T23:47:06Z,,,2023-02-02T18:47:06,ON,,
power,2023-02-02T23:48:28Z,,,2023-02-02T18:48:28,ON,,
power,2023-02-02T23:48:37Z,,,2023-02-02T18:48:37,ON,,
power,2023-02-02T23:49:50Z,OFF,,2023-02-02T18:49:50,,,
power,2023-02-02T23:49:53Z,,107.738,2023-02-02T18:49:53,,lamp_pwr,0
power,2023-02-02T23:49:55Z,OFF,,2023-02-02T18:49:55,,,
power,2023-02-02T23:50:02Z,ON,,2023-02-02T18:50:02,,,
power,2023-02-02T23:53:28Z,,,2023-02-02T18:53:28,ON,,
power,2023-02-02T23:54:53Z,,107.738,2023-02-02T18:54:53,,lamp_pwr,0
power,2023-02-02T23:54:55Z,ON,,2023-02-02T18:54:55,,,
power,2023-02-02T23:58:28Z,,,2023-02-02T18:58:28,ON,,
power,2023-02-02T23:59:53Z,,107.738,2023-02-02T18:59:53,,lamp_pwr,0
power,2023-02-02T23:59:55Z,ON,,2023-02-02T18:59:55,,,
power,2023-02-03T00:03:28Z,,,2023-02-02T19:03:28,ON,,
power,2023-02-03T00:04:53Z,,107.738,2023-02-02T19:04:53,,lamp_pwr,0
power,2023-02-03T00:04:55Z,ON,,2023-02-02T19:04:55,,,
power,2023-02-03T00:08:28Z,,,2023-02-02T19:08:28,ON,,
power,2023-02-03T00:09:54Z,,107.738,2023-02-02T19:09:54,,lamp_pwr,0
power,2023-02-03T00:09:55Z,ON,,2023-02-02T19:09:55,,,
power,2023-02-03T00:13:28Z,,,2023-02-02T19:13:28,ON,,
power,2023-02-03T00:14:53Z,,107.738,2023-02-02T19:14:53,,lamp_pwr,0
power,2023-02-03T00:14:55Z,ON,,2023-02-02T19:14:55,,,
power,2023-02-03T00:18:28Z,,,2023-02-02T19:18:28,ON,,
power,2023-02-03T00:19:53Z,,107.738,2023-02-02T19:19:53,,lamp_pwr,0
power,2023-02-03T00:19:55Z,ON,,2023-02-02T19:19:55,,,
power,2023-02-03T00:23:28Z,,,2023-02-02T19:23:28,ON,,
power,2023-02-03T00:24:53Z,,107.738,2023-02-02T19:24:53,,lamp_pwr,0
power,2023-02-03T00:24:55Z,ON,,2023-02-02T19:24:55,,,
power,2023-02-03T00:28:28Z,,,2023-02-02T19:28:28,ON,,
power,2023-02-03T00:29:53Z,,107.738,2023-02-02T19:29:53,,lamp_pwr,0
power,2023-02-03T00:29:55Z,ON,,2023-02-02T19:29:55,,,
power,2023-02-03T00:32:10Z,OFF,,2023-02-02T19:32:10,,,
power,2023-02-03T00:33:28Z,,,2023-02-02T19:33:28,ON,,
power,2023-02-03T00:34:53Z,,107.738,2023-02-02T19:34:53,,lamp_pwr,0
power,2023-02-03T00:34:55Z,OFF,,2023-02-02T19:34:55,,,
power,2023-02-03T00:38:28Z,,,2023-02-02T19:38:28,ON,,
power,2023-02-03T00:39:53Z,,107.738,2023-02-02T19:39:53,,lamp_pwr,0
power,2023-02-03T00:39:55Z,OFF,,2023-02-02T19:39:55,,,
power,2023-02-03T00:43:28Z,,,2023-02-02T19:43:28,ON,,
power,2023-02-03T00:44:53Z,,107.738,2023-02-02T19:44:53,,lamp_pwr,0
power,2023-02-03T00:44:55Z,OFF,,2023-02-02T19:44:55,,,
power,2023-02-03T00:47:45Z,,,2023-02-02T19:47:45,OFF,,
power,2023-02-03T00:48:28Z,,,2023-02-02T19:48:28,OFF,,
power,2023-02-03T00:48:30Z,,,2023-02-02T19:48:30,OFF,,
power,2023-02-03T00:49:53Z,,107.738,2023-02-02T19:49:53,,lamp_pwr,0
power,2023-02-03T00:49:55Z,OFF,,2023-02-02T19:49:55,,,
power,2023-02-03T00:53:29Z,,,2023-02-02T19:53:29,OFF,,
power,2023-02-03T00:54:54Z,,107.738,2023-02-02T19:54:54,,lamp_pwr,0
power,2023-02-03T00:54:55Z,OFF,,2023-02-02T19:54:55,,,
power,2023-02-03T00:58:29Z,,,2023-02-02T19:58:29,OFF,,
power,2023-02-03T00:59:53Z,,107.738,2023-02-02T19:59:53,,lamp_pwr,0
power,2023-02-03T00:59:55Z,OFF,,2023-02-02T19:59:55,,,
power,2023-02-03T01:03:28Z,,,2023-02-02T20:03:28,OFF,,
power,2023-02-03T01:04:53Z,,107.738,2023-02-02T20:04:53,,lamp_pwr,0
power,2023-02-03T01:04:55Z,OFF,,2023-02-02T20:04:55,,,
power,2023-02-03T01:08:28Z,,,2023-02-02T20:08:28,OFF,,
power,2023-02-03T01:09:53Z,,107.738,2023-02-02T20:09:53,,lamp_pwr,0
power,2023-02-03T01:09:55Z,OFF,,2023-02-02T20:09:55,,,
power,2023-02-03T01:13:29Z,,,2023-02-02T20:13:29,OFF,,
power,2023-02-03T01:14:54Z,,107.738,2023-02-02T20:14:54,,lamp_pwr,0
power,2023-02-03T01:14:55Z,OFF,,2023-02-02T20:14:55,,,
power,2023-02-03T01:18:29Z,,,2023-02-02T20:18:29,OFF,,
power,2023-02-03T01:19:53Z,,107.738,2023-02-02T20:19:53,,lamp_pwr,0
power,2023-02-03T01:19:55Z,OFF,,2023-02-02T20:19:55,,,
power,2023-02-03T01:22:19Z,ON,,2023-02-02T20:22:19,,,
power,2023-02-03T01:23:29Z,,,2023-02-02T20:23:29,OFF,,
power,2023-02-03T01:24:53Z,,107.738,2023-02-02T20:24:53,,lamp_pwr,0
power,2023-02-03T01:24:55Z,ON,,2023-02-02T20:24:55,,,
power,2023-02-03T01:28:29Z,,,2023-02-02T20:28:29,OFF,,
power,2023-02-03T01:29:54Z,,107.738,2023-02-02T20:29:54,,lamp_pwr,0
power,2023-02-03T01:29:55Z,ON,,2023-02-02T20:29:55,,,
power,2023-02-03T01:33:29Z,,,2023-02-02T20:33:29,OFF,,
power,2023-02-03T01:34:53Z,,107.738,2023-02-02T20:34:53,,lamp_pwr,0
power,2023-02-03T01:34:55Z,ON,,2023-02-02T20:34:55,,,
power,2023-02-03T01:38:29Z,,,2023-02-02T20:38:29,OFF,,
power,2023-02-03T01:39:53Z,,107.738,2023-02-02T20:39:53,,lamp_pwr,0
power,2023-02-03T01:39:55Z,ON,,2023-02-02T20:39:55,,,
power,2023-02-03T01:43:29Z,,,2023-02-02T20:43:29,OFF,,
power,2023-02-03T01:44:53Z,,107.738,2023-02-02T20:44:53,,lamp_pwr,0
power,2023-02-03T01:44:55Z,ON,,2023-02-02T20:44:55,,,
power,2023-02-03T01:48:29Z,,,2023-02-02T20:48:29,OFF,,
power,2023-02-03T01:49:53Z,,107.738,2023-02-02T20:49:53,,lamp_pwr,0
power,2023-02-03T01:49:55Z,ON,,2023-02-02T20:49:55,,,
power,2023-02-03T01:53:29Z,,,2023-02-02T20:53:29,OFF,,
power,2023-02-03T01:54:53Z,,107.738,2023-02-02T20:54:53,,lamp_pwr,0
power,2023-02-03T01:54:55Z,ON,,2023-02-02T20:54:55,,,
power,2023-02-03T01:58:29Z,,,2023-02-02T20:58:29,OFF,,
power,2023-02-03T01:59:54Z,,107.738,2023-02-02T20:59:54,,lamp_pwr,0
power,2023-02-03T01:59:55Z,ON,,2023-02-02T20:59:55,,,
power,2023-02-03T02:03:29Z,,,2023-02-02T21:03:29,OFF,,
power,2023-02-03T02:04:53Z,,107.738,2023-02-02T21:04:53,,lamp_pwr,0
power,2023-02-03T02:04:55Z,ON,,2023-02-02T21:04:55,,,
power,2023-02-03T02:08:29Z,,,2023-02-02T21:08:29,OFF,,
power,2023-02-03T02:09:54Z,,107.738,2023-02-02T21:09:54,,lamp_pwr,0
power,2023-02-03T02:09:55Z,ON,,2023-02-02T21:09:55,,,
power,2023-02-03T02:10:00Z,,,2023-02-02T21:10:00,ON,,
power,2023-02-03T02:13:29Z,,,2023-02-02T21:13:29,ON,,
power,2023-02-03T02:13:40Z,,,2023-02-02T21:13:40,ON,,
power,2023-02-03T02:14:53Z,,107.738,2023-02-02T21:14:53,,lamp_pwr,0
power,2023-02-03T02:14:55Z,ON,,2023-02-02T21:14:55,,,
power,2023-02-03T02:18:29Z,,,2023-02-02T21:18:29,ON,,
power,2023-02-03T02:19:53Z,,107.738,2023-02-02T21:19:53,,lamp_pwr,0
power,2023-02-03T02:19:55Z,ON,,2023-02-02T21:19:55,,,
power,2023-02-03T02:22:20Z,OFF,,2023-02-02T21:22:20,,,
power,2023-02-03T02:22:31Z,ON,,2023-02-02T21:22:31,,,
power,2023-02-03T02:23:29Z,,,2023-02-02T21:23:29,ON,,
power,2023-02-03T02:24:53Z,,107.738,2023-02-02T21:24:53,,lamp_pwr,0
power,2023-02-03T02:24:55Z,ON,,2023-02-02T21:24:55,,,
power,2023-02-03T02:28:29Z,,,2023-02-02T21:28:29,ON,,
power,2023-02-03T02:29:53Z,,107.738,2023-02-02T21:29:53,,lamp_pwr,0
power,2023-02-03T02:29:55Z,ON,,2023-02-02T21:29:55,,,
power,2023-02-03T02:33:29Z,,,2023-02-02T21:33:29,ON,,
power,2023-02-03T02:34:54Z,,107.738,2023-02-02T21:34:54,,lamp_pwr,0
power,2023-02-03T02:34:55Z,ON,,2023-02-02T21:34:55,,,
power,2023-02-03T02:38:29Z,,,2023-02-02T21:38:29,ON,,
power,2023-02-03T02:39:53Z,,107.738,2023-02-02T21:39:53,,lamp_pwr,0
power,2023-02-03T02:39:55Z,ON,,2023-02-02T21:39:55,,,
power,2023-02-03T02:43:29Z,,,2023-02-02T21:43:29,ON,,
power,2023-02-03T02:44:53Z,,107.738,2023-02-02T21:44:53,,lamp_pwr,0
power,2023-02-03T02:44:55Z,ON,,2023-02-02T21:44:55,,,
power,2023-02-03T02:48:29Z,,,2023-02-02T21:48:29,ON,,
power,2023-02-03T02:49:53Z,,107.738,2023-02-02T21:49:53,,lamp_pwr,0
power,2023-02-03T02:49:55Z,ON,,2023-02-02T21:49:55,,,
power,2023-02-03T02:53:29Z,,,2023-02-02T21:53:29,ON,,
power,2023-02-03T02:54:54Z,,107.738,2023-02-02T21:54:54,,lamp_pwr,0
power,2023-02-03T02:54:55Z,ON,,2023-02-02T21:54:55,,,
power,2023-02-03T02:55:37Z,OFF,,2023-02-02T21:55:37,,,
power,2023-02-03T02:58:29Z,,,2023-02-02T21:58:29,ON,,
power,2023-02-03T02:59:53Z,,107.738,2023-02-02T21:59:53,,lamp_pwr,0
power,2023-02-03T02:59:55Z,OFF,,2023-02-02T21:59:55,,,
power,2023-02-03T03:03:29Z,,,2023-02-02T22:03:29,ON,,
power,2023-02-03T03:04:53Z,,107.738,2023-02-02T22:04:53,,lamp_pwr,0
power,2023-02-03T03:04:55Z,OFF,,2023-02-02T22:04:55,,,
power,2023-02-03T03:08:12Z,,,2023-02-02T22:08:12,OFF,,
power,2023-02-03T03:08:29Z,,,2023-02-02T22:08:29,OFF,,
power,2023-02-03T03:09:07Z,,,2023-02-02T22:09:07,OFF,,
power,2023-02-03T03:09:54Z,,107.738,2023-02-02T22:09:54,,lamp_pwr,0
power,2023-02-03T03:09:55Z,OFF,,2023-02-02T22:09:55,,,
power,2023-02-03T03:13:29Z,,,2023-02-02T22:13:29,OFF,,
power,2023-02-03T03:14:53Z,,107.738,2023-02-02T22:14:53,,lamp_pwr,0
power,2023-02-03T03:14:55Z,OFF,,2023-02-02T22:14:55,,,
power,2023-02-03T03:18:29Z,,,2023-02-02T22:18:29,OFF,,
power,2023-02-03T03:19:53Z,,107.738,2023-02-02T22:19:53,,lamp_pwr,0
power,2023-02-03T03:19:55Z,OFF,,2023-02-02T22:19:55,,,
power,2023-02-03T03:23:29Z,,,2023-02-02T22:23:29,OFF,,
power,2023-02-03T03:24:53Z,,107.738,2023-02-02T22:24:53,,lamp_pwr,0
power,2023-02-03T03:24:55Z,OFF,,2023-02-02T22:24:55,,,
power,2023-02-03T03:28:29Z,,,2023-02-02T22:28:29,OFF,,
power,2023-02-03T03:29:53Z,,107.738,2023-02-02T22:29:53,,lamp_pwr,0
power,2023-02-03T03:29:55Z,OFF,,2023-02-02T22:29:55,,,
power,2023-02-03T03:33:29Z,,,2023-02-02T22:33:29,OFF,,
power,2023-02-03T03:34:53Z,,107.738,2023-02-02T22:34:53,,lamp_pwr,0
power,2023-02-03T03:34:55Z,OFF,,2023-02-02T22:34:55,,,
power,2023-02-03T03:35:44Z,ON,,2023-02-02T22:35:44,,,
power,2023-02-03T03:38:29Z,,,2023-02-02T22:38:29,OFF,,
power,2023-02-03T03:39:53Z,,107.738,2023-02-02T22:39:53,,lamp_pwr,0
power,2023-02-03T03:39:55Z,ON,,2023-02-02T22:39:55,,,
power,2023-02-03T03:43:29Z,,,2023-02-02T22:43:29,OFF,,
power,2023-02-03T03:44:53Z,,107.738,2023-02-02T22:44:53,,lamp_pwr,0
power,2023-02-03T03:44:55Z,ON,,2023-02-02T22:44:55,,,
power,2023-02-03T03:48:29Z,,,2023-02-02T22:48:29,OFF,,
power,2023-02-03T03:49:53Z,,107.738,2023-02-02T22:49:53,,lamp_pwr,0
power,2023-02-03T03:49:55Z,ON,,2023-02-02T22:49:55,,,
power,2023-02-03T03:53:29Z,,,2023-02-02T22:53:29,OFF,,
power,2023-02-03T03:54:54Z,,107.738,2023-02-02T22:54:54,,lamp_pwr,0
power,2023-02-03T03:54:55Z,ON,,2023-02-02T22:54:55,,,
power,2023-02-03T03:58:29Z,,,2023-02-02T22:58:29,OFF,,
power,2023-02-03T03:59:54Z,,107.738,2023-02-02T22:59:54,,lamp_pwr,0
power,2023-02-03T03:59:55Z,ON,,2023-02-02T22:59:55,,,
power,2023-02-03T04:03:29Z,,,2023-02-02T23:03:29,OFF,,
power,2023-02-03T04:04:53Z,,107.738,2023-02-02T23:04:53,,lamp_pwr,0
power,2023-02-03T04:04:55Z,ON,,2023-02-02T23:04:55,,,
power,2023-02-03T04:08:29Z,,,2023-02-02T23:08:29,OFF,,
power,2023-02-03T04:09:53Z,,107.738,2023-02-02T23:09:53,,lamp_pwr,0
power,2023-02-03T04:09:55Z,ON,,2023-02-02T23:09:55,,,
power,2023-02-03T04:13:29Z,,,2023-02-02T23:13:29,OFF,,
power,2023-02-03T04:14:53Z,,107.738,2023-02-02T23:14:53,,lamp_pwr,0
power,2023-02-03T04:14:55Z,ON,,2023-02-02T23:14:55,,,
power,2023-02-03T04:18:00Z,,,2023-02-02T23:18:00,ON,,
power,2023-02-03T04:18:29Z,,,2023-02-02T23:18:29,ON,,
power,2023-02-03T04:19:09Z,,,2023-02-02T23:19:09,ON,,
power,2023-02-03T04:19:53Z,,107.738,2023-02-02T23:19:53,,lamp_pwr,0
power,2023-02-03T04:19:55Z,ON,,2023-02-02T23:19:55,,,
power,2023-02-03T04:23:29Z,,,2023-02-02T23:23:29,ON,,
power,2023-02-03T04:24:53Z,,107.738,2023-02-02T23:24:53,,lamp_pwr,0
power,2023-02-03T04:24:55Z,ON,,2023-02-02T23:24:55,,,
power,2023-02-03T04:28:29Z,,,2023-02-02T23:28:29,ON,,
power,2023-02-03T04:29:54Z,,107.738,2023-02-02T23:29:54,,lamp_pwr,0
power,2023-02-03T04:29:55Z,ON,,2023-02-02T23:29:55,,,
power,2023-02-03T04:33:29Z,,,2023-02-02T23:33:29,ON,,
power,2023-02-03T04:34:53Z,,107.738,2023-02-02T23:34:53,,lamp_pwr,0
power,2023-02-03T04:34:55Z,ON,,2023-02-02T23:34:55,,,
power,2023-02-03T04:35:44Z,OFF,,2023-02-02T23:35:44,,,
power,2023-02-03T04:38:29Z,,,2023-02-02T23:38:29,ON,,
power,2023-02-03T04:39:53Z,,107.738,2023-02-02T23:39:53,,lamp_pwr,0
power,2023-02-03T04:39:55Z,OFF,,2023-02-02T23:39:55,,,
power,2023-02-03T04:43:29Z,,,2023-02-02T23:43:29,ON,,
power,2023-02-03T04:44:53Z,,107.738,2023-02-02T23:44:53,,lamp_pwr,0
power,2023-02-03T04:44:55Z,OFF,,2023-02-02T23:44:55,,,
power,2023-02-03T04:48:29Z,,,2023-02-02T23:48:29,ON,,
power,2023-02-03T04:49:53Z,,107.738,2023-02-02T23:49:53,,lamp_pwr,0
power,2023-02-03T04:49:55Z,OFF,,2023-02-02T23:49:55,,,
power,2023-02-03T04:53:29Z,,,2023-02-02T23:53:29,ON,,
power,2023-02-03T04:54:53Z,,107.738,2023-02-02T23:54:53,,lamp_pwr,0
power,2023-02-03T04:54:55Z,OFF,,2023-02-02T23:54:55,,,
power,2023-02-03T04:58:29Z,,,2023-02-02T23:58:29,ON,,
power,2023-02-03T04:59:54Z,,107.738,2023-02-02T23:59:54,,lamp_pwr,0
power,2023-02-03T04:59:55Z,OFF,,2023-02-02T23:59:55,,,
power,2023-02-03T05:03:29Z,,,2023-02-03T00:03:29,ON,,
power,2023-02-03T05:04:53Z,,107.738,2023-02-03T00:04:53,,lamp_pwr,0
power,2023-02-03T05:04:55Z,OFF,,2023-02-03T00:04:55,,,
power,2023-02-03T05:08:29Z,,,2023-02-03T00:08:29,ON,,
power,2023-02-03T05:09:53Z,,107.738,2023-02-03T00:09:53,,lamp_pwr,0
power,2023-02-03T05:09:55Z,OFF,,2023-02-03T00:09:55,,,
power,2023-02-03T05:13:29Z,,,2023-02-03T00:13:29,ON,,
power,2023-02-03T05:14:53Z,,107.738,2023-02-03T00:14:53,,lamp_pwr,0
power,2023-02-03T05:14:55Z,OFF,,2023-02-03T00:14:55,,,
power,2023-02-03T05:15:47Z,,,2023-02-03T00:15:47,OFF,,
power,2023-02-03T05:18:29Z,,,2023-02-03T00:18:29,OFF,,
power,2023-02-03T05:19:53Z,,107.738,2023-02-03T00:19:53,,lamp_pwr,0
power,2023-02-03T05:19:55Z,OFF,,2023-02-03T00:19:55,,,
power,2023-02-03T05:23:29Z,,,2023-02-03T00:23:29,OFF,,
power,2023-02-03T05:24:53Z,,107.738,2023-02-03T00:24:53,,lamp_pwr,0
power,2023-02-03T05:24:55Z,OFF,,2023-02-03T00:24:55,,,
power,2023-02-03T05:28:29Z,,,2023-02-03T00:28:29,OFF,,
power,2023-02-03T05:29:53Z,,107.738,2023-02-03T00:29:53,,lamp_pwr,0
power,2023-02-03T05:29:55Z,OFF,,2023-02-03T00:29:55,,,
power,2023-02-03T05:33:29Z,,,2023-02-03T00:33:29,OFF,,
power,2023-02-03T05:34:53Z,,107.738,2023-02-03T00:34:53,,lamp_pwr,0
power,2023-02-03T05:34:55Z,OFF,,2023-02-03T00:34:55,,,
power,2023-02-03T05:38:29Z,,,2023-02-03T00:38:29,OFF,,
power,2023-02-03T05:39:07Z,ON,,2023-02-03T00:39:07,,,
power,2023-02-03T05:39:53Z,,107.738,2023-02-03T00:39:53,,lamp_pwr,0
power,2023-02-03T05:39:55Z,ON,,2023-02-03T00:39:55,,,
power,2023-02-03T05:43:29Z,,,2023-02-03T00:43:29,OFF,,
power,2023-02-03T05:44:53Z,,107.738,2023-02-03T00:44:53,,lamp_pwr,0
power,2023-02-03T05:44:55Z,ON,,2023-02-03T00:44:55,,,
power,2023-02-03T05:48:29Z,,,2023-02-03T00:48:29,OFF,,
power,2023-02-03T05:49:53Z,,107.738,2023-02-03T00:49:53,,lamp_pwr,0
power,2023-02-03T05:49:55Z,ON,,2023-02-03T00:49:55,,,
power,2023-02-03T05:53:29Z,,,2023-02-03T00:53:29,OFF,,
power,2023-02-03T05:54:53Z,,107.738,2023-02-03T00:54:53,,lamp_pwr,0
power,2023-02-03T05:54:55Z,ON,,2023-02-03T00:54:55,,,
power,2023-02-03T05:58:29Z,,,2023-02-03T00:58:29,OFF,,
power,2023-02-03T05:59:54Z,,107.738,2023-02-03T00:59:54,,lamp_pwr,0
power,2023-02-03T05:59:55Z,ON,,2023-02-03T00:59:55,,,
power,2023-02-03T06:03:29Z,,,2023-02-03T01:03:29,OFF,,
power,2023-02-03T06:04:53Z,,107.738,2023-02-03T01:04:53,,lamp_pwr,0
power,2023-02-03T06:04:55Z,ON,,2023-02-03T01:04:55,,,
power,2023-02-03T06:08:29Z,,,2023-02-03T01:08:29,OFF,,
power,2023-02-03T06:09:53Z,,107.738,2023-02-03T01:09:53,,lamp_pwr,0
power,2023-02-03T06:09:55Z,ON,,2023-02-03T01:09:55,,,
power,2023-02-03T06:13:29Z,,,2023-02-03T01:13:29,OFF,,
power,2023-02-03T06:14:53Z,,107.738,2023-02-03T01:14:53,,lamp_pwr,0
power,2023-02-03T06:14:55Z,ON,,2023-02-03T01:14:55,,,
power,2023-02-03T06:18:29Z,,,2023-02-03T01:18:29,OFF,,
power,2023-02-03T06:19:09Z,,,2023-02-03T01:19:09,ON,,
power,2023-02-03T06:19:53Z,,107.738,2023-02-03T01:19:53,,lamp_pwr,0
power,2023-02-03T06:19:55Z,ON,,2023-02-03T01:19:55,,,
power,2023-02-03T06:23:29Z,,,2023-02-03T01:23:29,ON,,
power,2023-02-03T06:24:53Z,,107.738,2023-02-03T01:24:53,,lamp_pwr,0
power,2023-02-03T06:24:55Z,ON,,2023-02-03T01:24:55,,,
power,2023-02-03T06:28:28Z,,,2023-02-03T01:28:28,ON,,
power,2023-02-03T06:29:53Z,,107.738,2023-02-03T01:29:53,,lamp_pwr,0
power,2023-02-03T06:29:54Z,ON,,2023-02-03T01:29:54,,,
power,2023-02-03T06:33:28Z,,,2023-02-03T01:33:28,ON,,
power,2023-02-03T06:34:53Z,,107.738,2023-02-03T01:34:53,,lamp_pwr,0
power,2023-02-03T06:34:54Z,ON,,2023-02-03T01:34:54,,,
power,2023-02-03T06:38:28Z,,,2023-02-03T01:38:28,ON,,
power,2023-02-03T06:39:06Z,OFF,,2023-02-03T01:39:06,,,
power,2023-02-03T06:39:53Z,,107.738,2023-02-03T01:39:53,,lamp_pwr,0
power,2023-02-03T06:39:54Z,OFF,,2023-02-03T01:39:54,,,
