name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m30_inverter,2023-09-13T22:30:00Z,5131.814636134971,2782.1994496474617,29.321709966659544,1,8,1759.3025979995728,0,8,2023-09-13T18:59:57,3024,23-09
m30_inverter,2023-09-13T23:00:00Z,4946.726082923436,2862.8146677015234,29.251863344510397,1,8,1755.1118006706238,0,8,2023-09-13T19:29:54,3125,23-09
m30_inverter,2023-09-13T23:30:00Z,5262.185669755738,2904.719621213251,29.258712426821393,1,8,1755.5227456092834,0,8,2023-09-13T19:59:55,3224,23-09
m30_inverter,2023-09-14T00:00:00Z,5152.109906238117,2894.625497312643,29.327557603518166,1,8,1759.65345621109,0,8,2023-09-13T20:29:59,3125,23-09
m30_inverter,2023-09-14T00:30:00Z,5179.160219013152,2900.120481811629,29.167839952309926,1,8,1750.0703971385956,0,8,2023-09-13T20:59:56,3150,23-09
m30_inverter,2023-09-14T01:00:00Z,4606.782829880248,2599.6795125678677,25.108570126692456,1,2,1759.4114382266998,0,64,2023-09-13T21:29:58,3150,23-09
m30_inverter,2023-09-14T01:30:00Z,0,761.6517963916218,0,1,2,1759.5574870109558,0,64,2023-09-13T21:59:59,2499,23-09
m30_inverter,2023-09-14T02:00:00Z,0,810.5722553918608,0,1,2,1754.931616306305,0,64,2023-09-13T22:29:56,1815,23-09
m30_inverter,2023-09-14T02:30:00Z,0,668.4796894355413,0,1,2,1756.002516746521,0,64,2023-09-13T22:59:57,1547,23-09
m30_inverter,2023-09-14T03:00:00Z,0,654.1319925369049,0,1,2,1754.5081269741058,0,64,2023-09-13T23:29:58,2662,23-09
m30_inverter,2023-09-14T03:30:00Z,0,610.4615972494006,0,1,2,1754.670292854309,0,64,2023-09-13T23:59:55,2142,23-09
m30_inverter,2023-09-14T04:00:00Z,0,786.5295047879569,0,1,2,1759.5756533145905,0,64,2023-09-14T00:29:59,2737,23-09
m30_inverter,2023-09-14T04:30:00Z,0,702.0685470243601,0,1,2,1755.0131950378418,0,64,2023-09-14T00:59:58,1428,23-09
m30_inverter,2023-09-14T05:00:00Z,0,623.3050944517556,0,1,2,1749.9240460395813,0,64,2023-09-14T01:29:54,2520,23-09
m30_inverter,2023-09-14T05:30:00Z,0,601.9515937631508,0,1,2,1759.5389754772186,0,64,2023-09-14T01:59:58,1586,23-09
m30_inverter,2023-09-14T06:00:00Z,0,741.6370352618445,0,1,2,1754.0513548851013,0,64,2023-09-14T02:29:55,2760,23-09
m30_inverter,2023-09-14T06:30:00Z,0,721.8572037399153,0,1,2,1758.8059921264648,0,64,2023-09-14T02:59:59,1800,23-09
m30_inverter,2023-09-14T07:00:00Z,0,622.7126797060029,0,1,2,1754.2462310791016,0,64,2023-09-14T03:29:55,2499,23-09
m30_inverter,2023-09-14T07:30:00Z,0,626.6608404614477,0,1,2,1759.1606018543243,0,64,2023-09-14T03:59:57,1190,23-09
m30_inverter,2023-09-14T08:00:00Z,0,675.6965520019412,0,1,2,1759.7129743099213,0,64,2023-09-14T04:29:58,2737,23-09
m30_inverter,2023-09-14T08:30:00Z,0,754.7813789839184,0,1,2,1758.8892817497253,0,64,2023-09-14T04:59:57,1666,23-09
m30_inverter,2023-09-14T09:00:00Z,0,615.3358731618306,0,1,2,1753.9346919059753,0,64,2023-09-14T05:29:56,2552,23-09
m30_inverter,2023-09-14T09:30:00Z,0,661.5949347679466,0,1,2,1758.4355928897858,0,64,2023-09-14T05:59:56,1298,23-09
m30_inverter,2023-09-14T10:00:00Z,0,624.7037974142605,0,1,2,1758.3561384677887,0,64,2023-09-14T06:29:58,2160,23-09
m30_inverter,2023-09-14T10:30:00Z,0,773.5082769287774,0,1,2,1758.856032371521,0,64,2023-09-14T06:59:58,2520,23-09
m30_inverter,2023-09-14T11:00:00Z,0,686.4714682245802,0,1,2,1759.3677334785461,0,64,2023-09-14T07:29:57,1547,23-09
m30_inverter,2023-09-14T11:30:00Z,0,749.1320104012298,0,1,2,1758.1310608386993,0,64,2023-09-14T07:59:58,2662,23-09
m30_inverter,2023-09-14T12:00:00Z,0,714.3113619049522,0,1,2,1758.0277314186096,0,64,2023-09-14T08:29:57,2280,23-09
m30_inverter,2023-09-14T12:30:00Z,0,833.0948075372366,0,1,2,1758.1773772239685,0,64,2023-09-14T08:59:59,2618,23-09
m30_inverter,2023-09-14T13:00:00Z,0,758.9414061722491,0,1,2,1753.7530355453491,0,64,2023-09-14T09:29:56,1586,23-09
